id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor
2542,2024-05-13,Cliente 40,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,109.2,109.2,Vendedor 8
2543,2024-05-13,Cliente 40,SURCO,AMORTIGUADORES POSTERIORES,1,82.3,82.3,Vendedor 8
2544,2024-05-13,Cliente 23,LA MOLINA,"LLANTAS 18""",3,74.3,222.9,Vendedor 2
2545,2024-05-13,Cliente 47,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 3
2546,2024-05-14,Cliente 1,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,109.2,327.6,Vendedor 2
2547,2024-05-14,Cliente 34,LA MOLINA,"LLANTAS 18""",2,74.3,148.6,Vendedor 9
2548,2024-05-14,Cliente 8,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 8
2549,2024-05-15,Cliente 20,LA MOLINA,"LLANTAS 18""",4,74.3,297.2,Vendedor 6
2550,2024-05-15,Cliente 35,SURCO,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 5
2551,2024-05-16,Cliente 23,LA MOLINA,"LLANTAS 18""",2,74.3,148.6,Vendedor 7
2552,2024-05-16,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 4
2553,2024-05-17,Cliente 19,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,109.2,109.2,Vendedor 1
2554,2024-05-17,Cliente 27,LA MOLINA,AMORTIGUADORES DELANTEROS,2,221.0,442.0,Vendedor 6
2555,2024-05-17,Cliente 43,SURCO,AMORTIGUADORES POSTERIORES,1,82.3,82.3,Vendedor 4
2556,2024-05-17,Cliente 8,LA MOLINA,"LLANTAS 18""",4,74.3,297.2,Vendedor 7
2557,2024-05-17,Cliente 44,LA MOLINA,BATERÍA DE 18 PLACAS,2,89.4,178.8,Vendedor 3
2558,2024-05-18,Cliente 33,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,109.2,327.6,Vendedor 7
2559,2024-05-18,Cliente 7,SURCO,AMORTIGUADORES DELANTEROS,2,221.0,442.0,Vendedor 1
2560,2024-05-18,Cliente 23,SURCO,AMORTIGUADORES POSTERIORES,2,82.3,164.6,Vendedor 9
2561,2024-05-18,Cliente 4,SURCO,"LLANTAS 18""",1,74.3,74.3,Vendedor 6
2562,2024-05-18,Cliente 28,SURCO,BATERÍA DE 18 PLACAS,2,89.4,178.8,Vendedor 8
2563,2024-05-19,Cliente 32,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,109.2,327.6,Vendedor 2
2564,2024-05-19,Cliente 16,LA MOLINA,AMORTIGUADORES DELANTEROS,7,221.0,1547.0,Vendedor 10
2565,2024-05-19,Cliente 16,SURCO,AMORTIGUADORES POSTERIORES,2,82.3,164.6,Vendedor 5
2566,2024-05-19,Cliente 17,SURCO,"LLANTAS 18""",7,74.3,520.1,Vendedor 4
2567,2024-05-19,Cliente 31,SURCO,BATERÍA DE 18 PLACAS,2,89.4,178.8,Vendedor 2
2568,2024-05-20,Cliente 13,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,109.2,546.0,Vendedor 10
2569,2024-05-20,Cliente 15,SURCO,AMORTIGUADORES DELANTEROS,6,221.0,1326.0,Vendedor 2
2570,2024-05-20,Cliente 3,LA MOLINA,AMORTIGUADORES POSTERIORES,2,82.3,164.6,Vendedor 5
2571,2024-05-20,Cliente 28,SURCO,"LLANTAS 18""",2,74.3,148.6,Vendedor 1
2572,2024-05-20,Cliente 4,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 7
2573,2024-05-21,Cliente 45,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,109.2,436.8,Vendedor 4
2574,2024-05-21,Cliente 28,LA MOLINA,AMORTIGUADORES DELANTEROS,1,221.0,221.0,Vendedor 8
2575,2024-05-21,Cliente 42,LA MOLINA,AMORTIGUADORES POSTERIORES,1,82.3,82.3,Vendedor 1
2576,2024-05-21,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 5
2577,2024-05-22,Cliente 16,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,109.2,327.6,Vendedor 6
2578,2024-05-22,Cliente 3,SURCO,AMORTIGUADORES DELANTEROS,1,221.0,221.0,Vendedor 1
2579,2024-05-22,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,1,82.3,82.3,Vendedor 5
2580,2024-05-22,Cliente 28,LA MOLINA,BATERÍA DE 18 PLACAS,2,89.4,178.8,Vendedor 3
2581,2024-05-23,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,109.2,327.6,Vendedor 6
2582,2024-05-23,Cliente 7,SURCO,AMORTIGUADORES DELANTEROS,1,221.0,221.0,Vendedor 1
2583,2024-05-23,Cliente 22,SURCO,AMORTIGUADORES POSTERIORES,5,82.3,411.5,Vendedor 6
2584,2024-05-23,Cliente 16,LA MOLINA,BATERÍA DE 18 PLACAS,3,89.4,268.2,Vendedor 5
2585,2024-05-24,Cliente 6,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,109.2,218.4,Vendedor 2
2586,2024-05-24,Cliente 3,LA MOLINA,AMORTIGUADORES POSTERIORES,6,82.3,493.8,Vendedor 10
2587,2024-05-24,Cliente 7,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 2
2588,2024-05-25,Cliente 20,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,109.2,546.0,Vendedor 8
2589,2024-05-25,Cliente 9,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 4
2590,2024-05-26,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,3,89.4,268.2,Vendedor 8
2591,2024-05-27,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,4,89.4,357.6,Vendedor 10
2592,2024-05-28,Cliente 48,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 7
2593,2024-05-29,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,1,89.4,89.4,Vendedor 8
2594,2024-06-01,Cliente 20,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 4
2595,2024-06-01,Cliente 46,LA MOLINA,AUTO HONDA CIVIC 2014,1,17500.0,17500.0,Vendedor 5
2596,2024-06-01,Cliente 11,SURCO,AUTO HONDA ODISSEY 2013,1,28500.0,28500.0,Vendedor 4
2597,2024-06-01,Cliente 35,SURCO,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 4
2598,2024-06-01,Cliente 3,SURCO,AUTO HONDA PILOT 2013,1,31500.0,31500.0,Vendedor 3
2599,2024-06-01,Cliente 9,SURCO,AUTO HONDA FIT 2016,1,33000.0,33000.0,Vendedor 5
2600,2024-06-01,Cliente 42,SURCO,AUTO HONDA CITY 2016,1,25500.0,25500.0,Vendedor 4
2601,2024-06-01,Cliente 1,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 6
2602,2024-06-02,Cliente 21,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 2
2603,2024-06-02,Cliente 47,LA MOLINA,AUTO HONDA CIVIC 2014,1,17500.0,17500.0,Vendedor 3
2604,2024-06-02,Cliente 40,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 5
2605,2024-06-02,Cliente 4,SURCO,AUTO HONDA PILOT 2013,1,31500.0,31500.0,Vendedor 1
2606,2024-06-02,Cliente 15,SURCO,AUTO HONDA FIT 2016,1,33000.0,33000.0,Vendedor 5
2607,2024-06-02,Cliente 2,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 9
2608,2024-06-03,Cliente 42,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 5
2609,2024-06-03,Cliente 29,SURCO,AUTO HONDA CIVIC 2014,1,17500.0,17500.0,Vendedor 4
2610,2024-06-03,Cliente 18,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 4
2611,2024-06-03,Cliente 10,SURCO,AUTO HONDA FIT 2016,1,33000.0,33000.0,Vendedor 8
2612,2024-06-03,Cliente 24,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 3
2613,2024-06-03,Cliente 6,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 8
2614,2024-06-03,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,2,263.4,526.8,Vendedor 3
2615,2024-06-03,Cliente 47,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 3
2616,2024-06-03,Cliente 20,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 3
2617,2024-06-03,Cliente 26,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 10
2618,2024-06-04,Cliente 5,SURCO,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 3
2619,2024-06-04,Cliente 28,SURCO,AUTO HONDA CIVIC 2014,1,17500.0,17500.0,Vendedor 4
2620,2024-06-04,Cliente 42,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 7
2621,2024-06-04,Cliente 47,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 1
2622,2024-06-04,Cliente 25,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 7
2623,2024-06-04,Cliente 1,SURCO,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 1
2624,2024-06-04,Cliente 50,SURCO,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 2
2625,2024-06-04,Cliente 41,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 10
2626,2024-06-04,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 2
2627,2024-06-05,Cliente 46,LA MOLINA,AUTO HONDA CRV 2014,1,27500.0,27500.0,Vendedor 2
2628,2024-06-05,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,157.7,315.4,Vendedor 10
2629,2024-06-05,Cliente 11,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 5
2630,2024-06-05,Cliente 10,LA MOLINA,AMORTIGUADORES DELANTEROS,3,263.4,790.2,Vendedor 4
2631,2024-06-05,Cliente 41,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 9
2632,2024-06-05,Cliente 3,SURCO,"LLANTAS 18""",1,73.0,73.0,Vendedor 2
2633,2024-06-05,Cliente 33,SURCO,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 7
2634,2024-06-06,Cliente 15,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,157.7,315.4,Vendedor 1
2635,2024-06-06,Cliente 28,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 7
2636,2024-06-06,Cliente 42,LA MOLINA,AMORTIGUADORES DELANTEROS,2,263.4,526.8,Vendedor 5
2637,2024-06-06,Cliente 44,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 2
2638,2024-06-06,Cliente 8,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 4
2639,2024-06-06,Cliente 23,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 2
2640,2024-06-07,Cliente 24,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,157.7,473.1,Vendedor 2
2641,2024-06-07,Cliente 39,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 3
2642,2024-06-07,Cliente 34,LA MOLINA,AMORTIGUADORES DELANTEROS,2,263.4,526.8,Vendedor 6
2643,2024-06-07,Cliente 10,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 5
2644,2024-06-07,Cliente 7,LA MOLINA,"LLANTAS 18""",3,73.0,219.0,Vendedor 5
2645,2024-06-07,Cliente 17,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 2
2646,2024-06-08,Cliente 50,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 3
2647,2024-06-08,Cliente 10,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 7
2648,2024-06-08,Cliente 5,LA MOLINA,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 2
2649,2024-06-08,Cliente 10,LA MOLINA,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 2
2650,2024-06-08,Cliente 12,LA MOLINA,"LLANTAS 18""",3,73.0,219.0,Vendedor 7
2651,2024-06-08,Cliente 32,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 7
2652,2024-06-09,Cliente 45,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 7
2653,2024-06-09,Cliente 9,SURCO,AUTO HONDA PILOT 2013,1,31500.0,31500.0,Vendedor 4
2654,2024-06-09,Cliente 27,SURCO,AUTO HONDA CITY 2016,1,25500.0,25500.0,Vendedor 9
2655,2024-06-09,Cliente 35,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,157.7,630.8,Vendedor 9
2656,2024-06-09,Cliente 25,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 2
2657,2024-06-09,Cliente 45,SURCO,AMORTIGUADORES DELANTEROS,4,263.4,1053.6,Vendedor 2
2658,2024-06-09,Cliente 1,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 4
2659,2024-06-09,Cliente 36,LA MOLINA,"LLANTAS 18""",1,73.0,73.0,Vendedor 8
2660,2024-06-09,Cliente 4,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 6
2661,2024-06-10,Cliente 50,LA MOLINA,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 3
2662,2024-06-10,Cliente 30,SURCO,AUTO HONDA CITY 2016,1,25500.0,25500.0,Vendedor 3
2663,2024-06-10,Cliente 14,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 4
2664,2024-06-10,Cliente 48,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 3
2665,2024-06-10,Cliente 25,SURCO,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 1
2666,2024-06-10,Cliente 4,LA MOLINA,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 2
2667,2024-06-10,Cliente 39,LA MOLINA,"LLANTAS 18""",1,73.0,73.0,Vendedor 3
2668,2024-06-10,Cliente 24,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 3
2669,2024-06-11,Cliente 16,SURCO,AUTO HONDA CITY 2016,1,25500.0,25500.0,Vendedor 2
2670,2024-06-11,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 3
2671,2024-06-11,Cliente 48,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 3
2672,2024-06-11,Cliente 27,SURCO,AMORTIGUADORES DELANTEROS,3,263.4,790.2,Vendedor 6
2673,2024-06-11,Cliente 19,SURCO,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 2
2674,2024-06-11,Cliente 42,LA MOLINA,"LLANTAS 18""",2,73.0,146.0,Vendedor 1
2675,2024-06-11,Cliente 1,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 7
2676,2024-06-12,Cliente 44,SURCO,AUTO HONDA CITY 2016,1,25500.0,25500.0,Vendedor 8
2677,2024-06-12,Cliente 46,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,157.7,473.1,Vendedor 4
2678,2024-06-12,Cliente 11,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 5
2679,2024-06-12,Cliente 9,SURCO,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 4
2680,2024-06-12,Cliente 15,SURCO,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 7
2681,2024-06-12,Cliente 31,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 6
2682,2024-06-13,Cliente 11,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,157.7,157.7,Vendedor 1
2683,2024-06-13,Cliente 42,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 7
2684,2024-06-13,Cliente 7,SURCO,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 2
2685,2024-06-13,Cliente 16,SURCO,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 5
2686,2024-06-14,Cliente 5,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 4
2687,2024-06-14,Cliente 13,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 9
2688,2024-06-14,Cliente 18,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 2
2689,2024-06-15,Cliente 3,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 1
2690,2024-06-15,Cliente 1,SURCO,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 6
2691,2024-06-15,Cliente 21,SURCO,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 7
2692,2024-06-16,Cliente 45,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 2
2693,2024-06-16,Cliente 33,SURCO,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 3
2694,2024-06-16,Cliente 38,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 1
2695,2024-06-17,Cliente 10,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,157.7,473.1,Vendedor 8
2696,2024-06-17,Cliente 41,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 2
2697,2024-06-17,Cliente 14,SURCO,AMORTIGUADORES DELANTEROS,6,263.4,1580.4,Vendedor 3
2698,2024-06-17,Cliente 29,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 3
2699,2024-06-17,Cliente 24,LA MOLINA,"LLANTAS 18""",3,73.0,219.0,Vendedor 10
2700,2024-06-17,Cliente 46,SURCO,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 7
2701,2024-06-18,Cliente 40,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,157.7,315.4,Vendedor 10
2702,2024-06-18,Cliente 10,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 10
2703,2024-06-18,Cliente 7,LA MOLINA,AMORTIGUADORES DELANTEROS,6,263.4,1580.4,Vendedor 1
2704,2024-06-18,Cliente 36,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 2
2705,2024-06-18,Cliente 30,SURCO,"LLANTAS 18""",4,73.0,292.0,Vendedor 6
2706,2024-06-18,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 2
2707,2024-06-19,Cliente 23,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,157.7,473.1,Vendedor 2
2708,2024-06-19,Cliente 12,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 8
2709,2024-06-19,Cliente 17,LA MOLINA,AMORTIGUADORES DELANTEROS,3,263.4,790.2,Vendedor 8
2710,2024-06-19,Cliente 37,SURCO,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 8
2711,2024-06-19,Cliente 19,LA MOLINA,"LLANTAS 18""",1,73.0,73.0,Vendedor 7
2712,2024-06-19,Cliente 29,SURCO,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 6
2713,2024-06-20,Cliente 24,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,157.7,788.5,Vendedor 2
2714,2024-06-20,Cliente 33,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 8
2715,2024-06-20,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,3,263.4,790.2,Vendedor 1
2716,2024-06-20,Cliente 45,SURCO,AMORTIGUADORES POSTERIORES,3,76.3,228.9,Vendedor 9
2717,2024-06-20,Cliente 7,SURCO,"LLANTAS 18""",1,73.0,73.0,Vendedor 5
2718,2024-06-20,Cliente 37,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 7
2719,2024-06-21,Cliente 15,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,157.7,788.5,Vendedor 7
2720,2024-06-21,Cliente 43,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 2
2721,2024-06-21,Cliente 30,LA MOLINA,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 9
2722,2024-06-21,Cliente 6,SURCO,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 3
2723,2024-06-21,Cliente 50,LA MOLINA,"LLANTAS 18""",2,73.0,146.0,Vendedor 7
2724,2024-06-21,Cliente 22,LA MOLINA,BATERÍA DE 18 PLACAS,1,103.2,103.2,Vendedor 2
2725,2024-06-22,Cliente 39,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,157.7,315.4,Vendedor 8
2726,2024-06-22,Cliente 45,SURCO,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 8
2727,2024-06-22,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,1,263.4,263.4,Vendedor 1
2728,2024-06-22,Cliente 31,SURCO,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 3
2729,2024-06-22,Cliente 37,LA MOLINA,"LLANTAS 18""",4,73.0,292.0,Vendedor 1
2730,2024-06-22,Cliente 4,LA MOLINA,BATERÍA DE 18 PLACAS,3,103.2,309.6,Vendedor 6
2731,2024-06-23,Cliente 14,LA MOLINA,FILTRO DE COMBUSTIBLE,1,128.8,128.8,Vendedor 1
2732,2024-06-23,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,1,76.3,76.3,Vendedor 5
2733,2024-06-23,Cliente 10,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 2
2734,2024-06-23,Cliente 6,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 5
2735,2024-06-24,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,3,76.3,228.9,Vendedor 5
2736,2024-06-24,Cliente 6,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 7
2737,2024-06-24,Cliente 11,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 4
2738,2024-06-25,Cliente 35,LA MOLINA,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 3
2739,2024-06-25,Cliente 23,LA MOLINA,"LLANTAS 18""",10,73.0,730.0,Vendedor 10
2740,2024-06-25,Cliente 36,LA MOLINA,BATERÍA DE 18 PLACAS,2,103.2,206.4,Vendedor 10
2741,2024-06-26,Cliente 43,LA MOLINA,AMORTIGUADORES POSTERIORES,2,76.3,152.6,Vendedor 6
2742,2024-06-26,Cliente 30,SURCO,"LLANTAS 18""",1,73.0,73.0,Vendedor 3
2743,2024-06-27,Cliente 29,SURCO,"LLANTAS 18""",9,73.0,657.0,Vendedor 3
2744,2024-06-28,Cliente 48,SURCO,"LLANTAS 18""",2,73.0,146.0,Vendedor 4
2745,2024-06-29,Cliente 24,SURCO,"LLANTAS 18""",3,73.0,219.0,Vendedor 6
2746,2024-06-30,Cliente 23,LA MOLINA,"LLANTAS 18""",3,73.0,219.0,Vendedor 9
2747,2024-07-01,Cliente 12,SURCO,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 8
2748,2024-07-01,Cliente 24,LA MOLINA,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 3
2749,2024-07-01,Cliente 35,SURCO,AUTO HONDA ODISSEY 2013,1,23000.0,23000.0,Vendedor 7
2750,2024-07-01,Cliente 19,SURCO,AUTO HONDA PILOT 2013,1,28500.0,28500.0,Vendedor 7
2751,2024-07-01,Cliente 45,SURCO,AUTO HONDA FIT 2016,1,33000.0,33000.0,Vendedor 10
2752,2024-07-01,Cliente 7,SURCO,FILTRO DE COMBUSTIBLE,1,107.5,107.5,Vendedor 2
2753,2024-07-02,Cliente 41,SURCO,AUTO HONDA ACCORD 2014,1,22000.0,22000.0,Vendedor 8
2754,2024-07-02,Cliente 43,SURCO,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 5
2755,2024-07-02,Cliente 14,LA MOLINA,AUTO HONDA ODISSEY 2013,1,23000.0,23000.0,Vendedor 4
2756,2024-07-02,Cliente 36,SURCO,AUTO HONDA PILOT 2013,1,28500.0,28500.0,Vendedor 7
2757,2024-07-02,Cliente 13,SURCO,AUTO HONDA FIT 2016,1,33000.0,33000.0,Vendedor 8
2758,2024-07-02,Cliente 30,LA MOLINA,FILTRO DE COMBUSTIBLE,1,107.5,107.5,Vendedor 7
2759,2024-07-03,Cliente 18,LA MOLINA,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 5
2760,2024-07-03,Cliente 27,LA MOLINA,AUTO HONDA ODISSEY 2013,1,23000.0,23000.0,Vendedor 4
2761,2024-07-03,Cliente 3,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,90.1,90.1,Vendedor 1
2762,2024-07-03,Cliente 10,SURCO,FILTRO DE COMBUSTIBLE,1,107.5,107.5,Vendedor 6
2763,2024-07-03,Cliente 11,LA MOLINA,AMORTIGUADORES DELANTEROS,2,341.7,683.4,Vendedor 10
2764,2024-07-03,Cliente 36,SURCO,AMORTIGUADORES POSTERIORES,2,127.8,255.6,Vendedor 7
2765,2024-07-03,Cliente 4,LA MOLINA,"LLANTAS 18""",2,61.5,123.0,Vendedor 10
2766,2024-07-03,Cliente 41,SURCO,BATERÍA DE 18 PLACAS,2,117.3,234.6,Vendedor 7
2767,2024-07-04,Cliente 26,SURCO,AUTO HONDA CIVIC 2014,1,26000.0,26000.0,Vendedor 6
2768,2024-07-04,Cliente 15,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,90.1,180.2,Vendedor 2
2769,2024-07-04,Cliente 33,SURCO,FILTRO DE COMBUSTIBLE,1,107.5,107.5,Vendedor 2
2770,2024-07-04,Cliente 36,LA MOLINA,AMORTIGUADORES DELANTEROS,2,341.7,683.4,Vendedor 3
2771,2024-07-04,Cliente 6,SURCO,AMORTIGUADORES POSTERIORES,2,127.8,255.6,Vendedor 2
2772,2024-07-04,Cliente 1,LA MOLINA,"LLANTAS 18""",1,61.5,61.5,Vendedor 10
2773,2024-07-04,Cliente 40,SURCO,BATERÍA DE 18 PLACAS,1,117.3,117.3,Vendedor 9
