id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto,TIPO_PRODUCTO
493,2024-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,4,20500,82000,AUTOS
494,2024-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,14500,14500,AUTOS
495,2024-04-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,88,880,REPUESTOS
496,2024-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,206,2060,REPUESTOS
497,2024-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
498,2024-04-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,66,660,REPUESTOS
499,2024-04-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,4,206,824,REPUESTOS
500,2024-04-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,17,91,1547,REPUESTOS
501,2024-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
502,2024-05-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
503,2024-05-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
504,2024-05-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
505,2024-05-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
506,2024-05-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
507,2024-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
508,2024-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
509,2024-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650,REPUESTOS
510,2024-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,94,376,REPUESTOS
511,2024-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",29,65,1885,REPUESTOS
512,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,20500,82000,AUTOS
513,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
514,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,19000,57000,AUTOS
515,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,20000,20000,AUTOS
516,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,20500,61500,AUTOS
517,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,16500,33000,AUTOS
518,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,17000,68000,AUTOS
519,2024-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
520,2024-05-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
521,2024-05-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
522,2024-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
523,2024-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,4,85,340,REPUESTOS
524,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,20500,41000,AUTOS
525,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
526,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,19000,19000,AUTOS
527,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,20000,20000,AUTOS
528,2024-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
529,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
530,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
531,2024-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",1,65,65,REPUESTOS
532,2024-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,94,846,REPUESTOS
533,2024-05-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,44,102,4488,REPUESTOS
534,2024-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
535,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
536,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
537,2024-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
538,2024-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
539,2024-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
540,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
541,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
542,2024-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
543,2024-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
544,2024-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,9,84,756,REPUESTOS
545,2024-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,16,84,1344,REPUESTOS
546,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000,AUTOS
547,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
548,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,19000,19000,AUTOS
549,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,20000,20000,AUTOS
550,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,20500,61500,AUTOS
551,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,20000,60000,AUTOS
552,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000,AUTOS
553,2024-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
554,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
555,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,7,70,490,REPUESTOS
556,2024-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
557,2024-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,1,84,84,REPUESTOS
558,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,5,16000,80000,AUTOS
559,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
560,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,20000,80000,AUTOS
561,2024-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
562,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
563,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
564,2024-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
565,2024-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",16,57,912,REPUESTOS
566,2024-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",13,57,741,REPUESTOS
567,2024-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
568,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,243,2430,REPUESTOS
569,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
570,2024-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520,REPUESTOS
571,2024-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
572,2024-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
573,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,243,2430,REPUESTOS
574,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
575,2024-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
576,2024-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
577,2024-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",21,52,1092,REPUESTOS
578,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,27,243,6561,REPUESTOS
579,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,16000,32000,AUTOS
580,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
581,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,16500,16500,AUTOS
582,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,19500,78000,AUTOS
583,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,20000,80000,AUTOS
584,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
585,2024-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,86,688,REPUESTOS
586,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,9,243,2187,REPUESTOS
587,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
588,2024-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",3,52,156,REPUESTOS
589,2024-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
590,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
591,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,2,16500,33000,AUTOS
592,2024-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
593,2024-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
594,2024-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
595,2024-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
596,2024-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,26,86,2236,REPUESTOS
597,2024-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",16,52,832,REPUESTOS
598,2024-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
599,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
600,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
601,2024-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600,REPUESTOS
602,2024-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
603,2024-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
604,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
605,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
606,2024-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600,REPUESTOS
607,2024-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
608,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,26,77,2002,REPUESTOS
609,2024-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,31,82,2542,REPUESTOS
610,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,14000,42000,AUTOS
611,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,20500,20500,AUTOS
612,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,17000,85000,AUTOS
613,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
614,2024-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
615,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
616,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,3,77,231,REPUESTOS
617,2024-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600,REPUESTOS
618,2024-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,2,82,164,REPUESTOS
619,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000,AUTOS
620,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
621,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,14000,14000,AUTOS
622,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,20500,20500,AUTOS
623,2024-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
624,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
625,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
626,2024-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600,REPUESTOS
627,2024-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",30,60,1800,REPUESTOS
628,2024-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,12,82,984,REPUESTOS
629,2024-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
630,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
631,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
632,2024-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
633,2024-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,92,460,REPUESTOS
634,2024-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
635,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
636,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
637,2024-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
638,2024-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,30,92,2760,REPUESTOS
639,2024-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,22,100,2200,REPUESTOS
640,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,5,16000,80000,AUTOS
641,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,16000,16000,AUTOS
642,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,19000,19000,AUTOS
643,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17500,87500,AUTOS
644,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,17000,68000,AUTOS
645,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,2,17000,34000,AUTOS
646,2024-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
647,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,9,204,1836,REPUESTOS
648,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
649,2024-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
650,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,16000,32000,AUTOS
651,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,16000,48000,AUTOS
652,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,19000,38000,AUTOS
653,2024-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
654,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
655,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
656,2024-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
657,2024-09-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,18,100,1800,REPUESTOS
658,2024-09-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,14,100,1400,REPUESTOS
659,2024-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
660,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
661,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
662,2024-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,78,780,REPUESTOS
663,2024-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
664,2024-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
665,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
666,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
667,2024-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780,REPUESTOS
668,2024-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
669,2024-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",16,78,1248,REPUESTOS
670,2024-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,108,108,REPUESTOS
671,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,20000,20000,AUTOS
672,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,4,17000,68000,AUTOS
673,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,19500,58500,AUTOS
674,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,16500,16500,AUTOS
675,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000,AUTOS
676,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000,AUTOS
677,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
678,2024-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
679,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
680,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
681,2024-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
682,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,20000,60000,AUTOS
683,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19500,58500,AUTOS
684,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,16500,16500,AUTOS
685,2024-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
686,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
687,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
688,2024-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780,REPUESTOS
689,2024-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
690,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,15,101,1515,REPUESTOS
691,2024-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,108,108,REPUESTOS
692,2024-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
693,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
694,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
695,2024-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
696,2024-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
697,2024-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
698,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
699,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
700,2024-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
701,2024-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
702,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,17,215,3655,REPUESTOS
703,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,1,71,71,REPUESTOS
704,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,20000,80000,AUTOS
705,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,20000,20000,AUTOS
706,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,17000,17000,AUTOS
707,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,16500,33000,AUTOS
708,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,14500,43500,AUTOS
709,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,15000,60000,AUTOS
710,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
711,2024-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
712,2024-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
713,2024-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
714,2024-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
715,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000,20000,AUTOS
716,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,4,20000,80000,AUTOS
717,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,16500,66000,AUTOS
718,2024-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960,REPUESTOS
719,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150,REPUESTOS
720,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710,REPUESTOS
721,2024-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
722,2024-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505,REPUESTOS
723,2024-11-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,12,85,1020,REPUESTOS
724,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,6,71,426,REPUESTOS
725,2024-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
726,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
727,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
728,2024-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520,REPUESTOS
729,2024-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
730,2024-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830,REPUESTOS
731,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,217,2170,REPUESTOS
732,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040,REPUESTOS
733,2024-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
734,2024-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
735,2024-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,83,747,REPUESTOS
736,2024-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,6,84,504,REPUESTOS
737,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,15500,15500,AUTOS
738,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,20000,40000,AUTOS
