id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto
567,2024-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650
568,2024-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425
569,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,20500,41000
570,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000
571,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19000,57000
572,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,20000,40000
573,2024-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940
574,2024-05-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102
575,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,234,2340
576,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,76,760
577,2024-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650
578,2024-05-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425
579,2024-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220
580,2024-06-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103
581,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360
582,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,70,700
583,2024-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570
584,2024-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420
585,2024-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220
586,2024-06-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103
587,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360
588,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,70,700
589,2024-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570
590,2024-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420
591,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16000,48000
592,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,17500,17500
593,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,5,20000,100000
594,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,20500,61500
595,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,20000,60000
596,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
597,2024-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220
598,2024-06-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103
599,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360
600,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,70,700
601,2024-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570
602,2024-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420
603,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000
604,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,17500,52500
605,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,19000,19000
606,2024-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220
607,2024-06-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103
608,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360
609,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,8,70,560
610,2024-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570
611,2024-06-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420
612,2024-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860
613,2024-07-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94
614,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,243,2430
615,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000
616,2024-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520
617,2024-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485
618,2024-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860
619,2024-07-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94
620,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,243,2430
621,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
622,2024-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520
623,2024-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485
624,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000
625,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000
626,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,16500,33000
627,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,19500,78000
628,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,20000,80000
629,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500
630,2024-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860
631,2024-07-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94
632,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,6,243,1458
633,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000
634,2024-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520
635,2024-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485
636,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16000,16000
637,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17500,35000
638,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,16500,16500
639,2024-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860
640,2024-07-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94
641,2024-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,9,243,2187
642,2024-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000
643,2024-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520
644,2024-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485
645,2024-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970
646,2024-08-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109
647,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280
648,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,77,770
649,2024-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600
650,2024-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
651,2024-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970
652,2024-08-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109
653,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280
654,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770
655,2024-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600
656,2024-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
657,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000
658,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000
659,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,14000,42000
660,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,20500,20500
661,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,17000,85000
662,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500
663,2024-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970
664,2024-08-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109
665,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280
666,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,77,770
667,2024-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600
668,2024-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410
669,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,16000,32000
670,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,14000,14000
671,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,20500,20500
672,2024-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970
673,2024-08-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109
674,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280
675,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770
676,2024-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600
677,2024-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410
678,2024-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
679,2024-09-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100
680,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
681,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020
682,2024-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620
683,2024-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,92,460
684,2024-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
685,2024-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100
686,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
687,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020
688,2024-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620
689,2024-09-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,92,460
690,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,16000,64000
691,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,16000,48000
692,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,19000,38000
693,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17500,87500
694,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,17000,68000
695,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,2,17000,34000
696,2024-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
697,2024-09-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100
698,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040
699,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020
700,2024-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620
701,2024-09-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,92,460
702,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000
703,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000
704,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,19000,19000
705,2024-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900
706,2024-09-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100
707,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040
708,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020
709,2024-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620
710,2024-09-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,92,460
711,2024-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080
712,2024-10-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,102,102
713,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160
714,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
715,2024-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,78,780
716,2024-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435
717,2024-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080
718,2024-10-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102
719,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160
720,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
721,2024-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780
722,2024-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435
723,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,20000,20000
724,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17000,34000
725,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,19500,58500
726,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,16500,16500
727,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000
728,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000
729,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500
730,2024-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,108,864
731,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160
732,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010
733,2024-10-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,78,780
734,2024-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435
735,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,20000,60000
736,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17000,34000
737,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19500,58500
738,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,16500,16500
739,2024-10-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080
740,2024-10-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102
741,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160
742,2024-10-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010
743,2024-10-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780
744,2024-10-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435
745,2024-11-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
746,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,215,2150
747,2024-11-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710
748,2024-11-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620
749,2024-11-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505
750,2024-11-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
751,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150
752,2024-11-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710
753,2024-11-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620
754,2024-11-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505
755,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,20000,80000
756,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,20000,60000
757,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,16500,33000
758,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,14500,43500
759,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,15000,60000
760,2024-11-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500
761,2024-11-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
762,2024-11-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,85,85
763,2024-11-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,9,215,1935
764,2024-11-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,71,710
765,2024-11-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620
766,2024-11-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,101,505
767,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,20000,20000
768,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,20000,40000
769,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,17000,17000
770,2024-11-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,4,16500,66000
771,2024-11-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,96,960
772,2024-11-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,85,85
773,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,215,2150
774,2024-11-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,71,710
775,2024-11-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620
776,2024-11-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,101,505
777,2024-12-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830
778,2024-12-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,111,111
779,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,217,2170
780,2024-12-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
781,2024-12-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520
782,2024-12-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420
783,2024-12-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830
784,2024-12-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,111,111
785,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,217,2170
786,2024-12-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
787,2024-12-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520
788,2024-12-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420
789,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,15500,15500
790,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,20000,20000
791,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,17500,52500
792,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,17500,52500
793,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,16500,49500
794,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,18000,54000
795,2024-12-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000
796,2024-12-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830
797,2024-12-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,111,111
798,2024-12-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,217,2170
799,2024-12-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,104,1040
800,2024-12-15,Prov Repuestos,SURCO,"LLANTAS 18""",8,52,416
801,2024-12-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420
802,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,15500,46500
803,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,20000,40000
804,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,17500,17500
805,2024-12-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,17500,17500
806,2024-12-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,83,830
807,2024-12-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,111,111
808,2024-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,217,2170
809,2024-12-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,104,1040
810,2024-12-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520
811,2024-12-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420
812,2025-01-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
813,2025-01-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,106,106
814,2025-01-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,237,2370
815,2025-01-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810
816,2025-01-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,39,390
817,2025-01-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,89,445
818,2025-01-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
819,2025-01-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,106,106
820,2025-01-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,237,2370
821,2025-01-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810
822,2025-01-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,39,390
823,2025-01-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,89,445
824,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,15500,31000
825,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,20000,60000
826,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,17500,35000
827,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,13000,65000
828,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,18000,72000
829,2025-01-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,17000,68000
830,2025-01-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
831,2025-01-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,106,106
832,2025-01-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,237,2370
833,2025-01-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810
834,2025-01-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,39,390
835,2025-01-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,89,445
836,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,15500,31000
837,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,20000,60000
838,2025-01-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,17500,52500
839,2025-01-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,103,1030
840,2025-01-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,106,106
841,2025-01-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,7,237,1659
842,2025-01-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810
843,2025-01-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,39,390
844,2025-01-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,89,445
845,2025-02-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,80,800
846,2025-02-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103
847,2025-02-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,223,2230
848,2025-02-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,85,850
849,2025-02-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650
850,2025-02-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425
