id_compra,Fecha,Proveedor,Almacen,Producto,Cantidad,Precio_Compra,Monto,TIPO_PRODUCTO
492,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,2,20500,41000,AUTOS
493,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
494,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,14000,28000,AUTOS
495,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,3,20000,60000,AUTOS
496,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,17000,51000,AUTOS
497,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15500,77500,AUTOS
498,2024-03-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,3,18500,55500,AUTOS
499,2024-03-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
500,2024-03-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,90,90,REPUESTOS
501,2024-03-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,222,2220,REPUESTOS
502,2024-03-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,74,740,REPUESTOS
503,2024-03-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
504,2024-03-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
505,2024-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,18000,18000,AUTOS
506,2024-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,14000,14000,AUTOS
507,2024-03-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,3,20000,60000,AUTOS
508,2024-03-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,109,1090,REPUESTOS
509,2024-03-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,90,90,REPUESTOS
510,2024-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,222,2220,REPUESTOS
511,2024-03-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,74,740,REPUESTOS
512,2024-03-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",8,62,496,REPUESTOS
513,2024-03-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
514,2024-04-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,88,880,REPUESTOS
515,2024-04-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,99,99,REPUESTOS
516,2024-04-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,206,2060,REPUESTOS
517,2024-04-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
518,2024-04-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,66,660,REPUESTOS
519,2024-04-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
520,2024-04-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,88,880,REPUESTOS
521,2024-04-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,99,99,REPUESTOS
522,2024-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,206,2060,REPUESTOS
523,2024-04-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
524,2024-04-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,66,660,REPUESTOS
525,2024-04-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
526,2024-04-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,20500,61500,AUTOS
527,2024-04-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,18000,18000,AUTOS
528,2024-04-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,14500,14500,AUTOS
529,2024-04-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,20500,102500,AUTOS
530,2024-04-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,16500,33000,AUTOS
531,2024-04-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,88,880,REPUESTOS
532,2024-04-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,99,99,REPUESTOS
533,2024-04-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,206,2060,REPUESTOS
534,2024-04-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
535,2024-04-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,66,660,REPUESTOS
536,2024-04-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
537,2024-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,20500,61500,AUTOS
538,2024-04-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,18000,18000,AUTOS
539,2024-04-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,88,880,REPUESTOS
540,2024-04-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,99,99,REPUESTOS
541,2024-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,206,2060,REPUESTOS
542,2024-04-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,81,810,REPUESTOS
543,2024-04-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,66,660,REPUESTOS
544,2024-04-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,91,455,REPUESTOS
545,2024-05-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
546,2024-05-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
547,2024-05-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
548,2024-05-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
549,2024-05-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
550,2024-05-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
551,2024-05-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
552,2024-05-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
553,2024-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
554,2024-05-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
555,2024-05-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650,REPUESTOS
556,2024-05-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
557,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,20500,82000,AUTOS
558,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
559,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,1,19000,19000,AUTOS
560,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,20500,61500,AUTOS
561,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,2,16500,33000,AUTOS
562,2024-05-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,4,17000,68000,AUTOS
563,2024-05-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
564,2024-05-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
565,2024-05-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
566,2024-05-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
567,2024-05-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,65,650,REPUESTOS
568,2024-05-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
569,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,20500,41000,AUTOS
570,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,18000,36000,AUTOS
571,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19000,57000,AUTOS
572,2024-05-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,2,20000,40000,AUTOS
573,2024-05-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,94,940,REPUESTOS
574,2024-05-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
575,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,234,2340,REPUESTOS
576,2024-05-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,76,760,REPUESTOS
577,2024-05-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,65,650,REPUESTOS
578,2024-05-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,85,425,REPUESTOS
579,2024-06-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
580,2024-06-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
581,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
582,2024-06-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
583,2024-06-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
584,2024-06-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
585,2024-06-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
586,2024-06-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
587,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
588,2024-06-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
589,2024-06-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
590,2024-06-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
591,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,3,16000,48000,AUTOS
592,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,1,17500,17500,AUTOS
593,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,5,20000,100000,AUTOS
594,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,3,20500,61500,AUTOS
595,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,3,20000,60000,AUTOS
596,2024-06-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,17000,85000,AUTOS
597,2024-06-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
598,2024-06-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
599,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
600,2024-06-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,70,700,REPUESTOS
601,2024-06-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,57,570,REPUESTOS
602,2024-06-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
603,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000,AUTOS
604,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,3,17500,52500,AUTOS
605,2024-06-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,19000,19000,AUTOS
606,2024-06-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,122,1220,REPUESTOS
607,2024-06-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,103,103,REPUESTOS
608,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,236,2360,REPUESTOS
609,2024-06-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,8,70,560,REPUESTOS
610,2024-06-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,57,570,REPUESTOS
611,2024-06-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,84,420,REPUESTOS
612,2024-07-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
613,2024-07-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
614,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,243,2430,REPUESTOS
615,2024-07-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
616,2024-07-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520,REPUESTOS
617,2024-07-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
618,2024-07-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
619,2024-07-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
620,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,243,2430,REPUESTOS
621,2024-07-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
622,2024-07-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
623,2024-07-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
624,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000,AUTOS
625,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
626,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,2,16500,33000,AUTOS
627,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,19500,78000,AUTOS
628,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,20000,80000,AUTOS
629,2024-07-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
630,2024-07-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
631,2024-07-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
632,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,6,243,1458,REPUESTOS
633,2024-07-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
634,2024-07-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,52,520,REPUESTOS
635,2024-07-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
636,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,1,16000,16000,AUTOS
637,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
638,2024-07-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,16500,16500,AUTOS
639,2024-07-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,86,860,REPUESTOS
640,2024-07-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,94,94,REPUESTOS
641,2024-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,9,243,2187,REPUESTOS
642,2024-07-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,100,1000,REPUESTOS
643,2024-07-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,52,520,REPUESTOS
644,2024-07-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,97,485,REPUESTOS
645,2024-08-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
646,2024-08-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
647,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
648,2024-08-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
649,2024-08-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600,REPUESTOS
650,2024-08-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
651,2024-08-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
652,2024-08-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
653,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
654,2024-08-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
655,2024-08-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600,REPUESTOS
656,2024-08-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
657,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,16000,16000,AUTOS
658,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17500,35000,AUTOS
659,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,14000,42000,AUTOS
660,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,20500,20500,AUTOS
661,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,17000,85000,AUTOS
662,2024-08-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
663,2024-08-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
664,2024-08-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
665,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
666,2024-08-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
667,2024-08-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,60,600,REPUESTOS
668,2024-08-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
669,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,2,16000,32000,AUTOS
670,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,1,14000,14000,AUTOS
671,2024-08-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,20500,20500,AUTOS
672,2024-08-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,97,970,REPUESTOS
673,2024-08-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,109,109,REPUESTOS
674,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,228,2280,REPUESTOS
675,2024-08-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,77,770,REPUESTOS
676,2024-08-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,60,600,REPUESTOS
677,2024-08-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,82,410,REPUESTOS
678,2024-09-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
679,2024-09-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
680,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
681,2024-09-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
682,2024-09-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
683,2024-09-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,92,460,REPUESTOS
684,2024-09-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
685,2024-09-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
686,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
687,2024-09-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
688,2024-09-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
689,2024-09-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,92,460,REPUESTOS
690,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,4,16000,64000,AUTOS
691,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,3,16000,48000,AUTOS
692,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,2,19000,38000,AUTOS
693,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,5,17500,87500,AUTOS
694,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,4,17000,68000,AUTOS
695,2024-09-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,2,17000,34000,AUTOS
696,2024-09-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
697,2024-09-15,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
698,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
699,2024-09-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
700,2024-09-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,62,620,REPUESTOS
701,2024-09-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,92,460,REPUESTOS
702,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,16000,48000,AUTOS
703,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,1,16000,16000,AUTOS
704,2024-09-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,19000,19000,AUTOS
705,2024-09-15,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,90,900,REPUESTOS
706,2024-09-15,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,100,100,REPUESTOS
707,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,204,2040,REPUESTOS
708,2024-09-15,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,102,1020,REPUESTOS
709,2024-09-15,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,62,620,REPUESTOS
710,2024-09-15,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,92,460,REPUESTOS
711,2024-10-01,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
712,2024-10-01,Prov Repuestos,SURCO,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
713,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
714,2024-10-01,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
715,2024-10-01,Prov Repuestos,SURCO,"LLANTAS 18""",10,78,780,REPUESTOS
716,2024-10-01,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
717,2024-10-01,Prov Repuestos,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,108,1080,REPUESTOS
718,2024-10-01,Prov Repuestos,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102,102,REPUESTOS
719,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
720,2024-10-01,Prov Repuestos,LA MOLINA,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
721,2024-10-01,Prov Repuestos,LA MOLINA,"LLANTAS 18""",10,78,780,REPUESTOS
722,2024-10-01,Prov Repuestos,LA MOLINA,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
723,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ACCORD 2014,1,20000,20000,AUTOS
724,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CIVIC 2014,2,17000,34000,AUTOS
725,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA ODISSEY 2013,3,19500,58500,AUTOS
726,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CRV 2014,1,16500,16500,AUTOS
727,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA PILOT 2013,4,14500,58000,AUTOS
728,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA FIT 2016,5,15000,75000,AUTOS
729,2024-10-15,Prov Vehículos,SURCO,AUTO HONDA CITY 2016,5,15500,77500,AUTOS
730,2024-10-15,Prov Repuestos,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,108,864,REPUESTOS
731,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES DELANTEROS,10,216,2160,REPUESTOS
732,2024-10-15,Prov Repuestos,SURCO,AMORTIGUADORES POSTERIORES,10,101,1010,REPUESTOS
733,2024-10-15,Prov Repuestos,SURCO,"LLANTAS 18""",10,78,780,REPUESTOS
734,2024-10-15,Prov Repuestos,SURCO,BATERÍA DE 18 PLACAS,5,87,435,REPUESTOS
735,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ACCORD 2014,3,20000,60000,AUTOS
736,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CIVIC 2014,2,17000,34000,AUTOS
737,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA ODISSEY 2013,3,19500,58500,AUTOS
738,2024-10-15,Prov Vehículos,LA MOLINA,AUTO HONDA CRV 2014,1,16500,16500,AUTOS
