id_venta,Fecha,Cliente,Almacen,Producto,Cantidad_Vendida,Precio_Venta,Monto_Venta,Vendedor
2361,2024-09-17,Cliente 44,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,127.19,508.78,Vendedor 3
2362,2024-09-17,Cliente 49,LA MOLINA,FILTRO DE COMBUSTIBLE,1,119.49,119.49,Vendedor 7
2363,2024-09-17,Cliente 8,SURCO,AMORTIGUADORES DELANTEROS,4,241.06,964.23,Vendedor 2
2364,2024-09-17,Cliente 10,SURCO,AMORTIGUADORES POSTERIORES,1,128.15,128.15,Vendedor 6
2365,2024-09-17,Cliente 50,SURCO,"LLANTAS 18""",5,76.43,382.15,Vendedor 4
2366,2024-09-17,Cliente 28,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.79,100.79,Vendedor 10
2367,2024-09-18,Cliente 31,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,127.19,127.19,Vendedor 5
2368,2024-09-18,Cliente 32,SURCO,FILTRO DE COMBUSTIBLE,1,119.49,119.49,Vendedor 2
2369,2024-09-18,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,4,241.06,964.23,Vendedor 3
2370,2024-09-18,Cliente 16,SURCO,AMORTIGUADORES POSTERIORES,9,128.15,1153.38,Vendedor 5
2371,2024-09-18,Cliente 45,LA MOLINA,"LLANTAS 18""",1,76.43,76.43,Vendedor 4
2372,2024-09-18,Cliente 13,LA MOLINA,BATERÍA DE 18 PLACAS,3,100.79,302.38,Vendedor 8
2373,2024-09-19,Cliente 13,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,127.19,127.19,Vendedor 10
2374,2024-09-19,Cliente 8,SURCO,AMORTIGUADORES DELANTEROS,2,241.06,482.12,Vendedor 3
2375,2024-09-19,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,7,128.15,897.08,Vendedor 4
2376,2024-09-19,Cliente 2,LA MOLINA,"LLANTAS 18""",2,76.43,152.86,Vendedor 10
2377,2024-09-19,Cliente 4,SURCO,BATERÍA DE 18 PLACAS,2,100.79,201.59,Vendedor 7
2378,2024-09-20,Cliente 45,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,127.19,508.78,Vendedor 4
2379,2024-09-20,Cliente 28,LA MOLINA,AMORTIGUADORES DELANTEROS,2,241.06,482.12,Vendedor 8
2380,2024-09-20,Cliente 42,LA MOLINA,AMORTIGUADORES POSTERIORES,1,128.15,128.15,Vendedor 1
2381,2024-09-20,Cliente 18,SURCO,"LLANTAS 18""",3,76.43,229.29,Vendedor 6
2382,2024-09-20,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,1,100.79,100.79,Vendedor 7
2383,2024-09-21,Cliente 4,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,127.19,127.19,Vendedor 3
2384,2024-09-21,Cliente 4,LA MOLINA,AMORTIGUADORES DELANTEROS,1,241.06,241.06,Vendedor 6
2385,2024-09-21,Cliente 31,LA MOLINA,AMORTIGUADORES POSTERIORES,2,128.15,256.31,Vendedor 5
2386,2024-09-21,Cliente 28,SURCO,"LLANTAS 18""",2,76.43,152.86,Vendedor 3
2387,2024-09-21,Cliente 24,SURCO,BATERÍA DE 18 PLACAS,3,100.79,302.38,Vendedor 6
2388,2024-09-22,Cliente 7,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,127.19,381.58,Vendedor 1
2389,2024-09-22,Cliente 24,LA MOLINA,AMORTIGUADORES DELANTEROS,2,241.06,482.12,Vendedor 6
2390,2024-09-22,Cliente 16,LA MOLINA,"LLANTAS 18""",5,76.43,382.15,Vendedor 5
2391,2024-09-23,Cliente 6,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,5,127.19,635.97,Vendedor 2
2392,2024-09-23,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,2,241.06,482.12,Vendedor 10
2393,2024-09-23,Cliente 46,LA MOLINA,"LLANTAS 18""",2,76.43,152.86,Vendedor 8
2394,2024-09-24,Cliente 20,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,127.19,127.19,Vendedor 8
2395,2024-09-24,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,2,241.06,482.12,Vendedor 3
2396,2024-10-01,Cliente 1,SURCO,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 3
2397,2024-10-01,Cliente 38,SURCO,AUTO HONDA CIVIC 2014,1,25843.31,25843.31,Vendedor 1
2398,2024-10-01,Cliente 33,LA MOLINA,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 9
2399,2024-10-01,Cliente 20,LA MOLINA,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 4
2400,2024-10-01,Cliente 46,SURCO,AUTO HONDA FIT 2016,1,27382.04,27382.04,Vendedor 5
2401,2024-10-01,Cliente 11,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 4
2402,2024-10-02,Cliente 41,LA MOLINA,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 3
2403,2024-10-02,Cliente 9,LA MOLINA,AUTO HONDA CIVIC 2014,1,25843.31,25843.31,Vendedor 5
2404,2024-10-02,Cliente 42,SURCO,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 4
2405,2024-10-02,Cliente 35,SURCO,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 2
2406,2024-10-02,Cliente 42,SURCO,AUTO HONDA FIT 2016,1,27382.04,27382.04,Vendedor 6
2407,2024-10-02,Cliente 21,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 2
2408,2024-10-03,Cliente 21,LA MOLINA,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 1
2409,2024-10-03,Cliente 23,SURCO,AUTO HONDA CIVIC 2014,1,25843.31,25843.31,Vendedor 4
2410,2024-10-03,Cliente 12,LA MOLINA,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 5
2411,2024-10-03,Cliente 35,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 10
2412,2024-10-03,Cliente 42,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 5
2413,2024-10-03,Cliente 29,SURCO,AMORTIGUADORES DELANTEROS,3,272.63,817.88,Vendedor 4
2414,2024-10-03,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,3,129.18,387.55,Vendedor 10
2415,2024-10-03,Cliente 10,LA MOLINA,"LLANTAS 18""",3,91.32,273.96,Vendedor 8
2416,2024-10-03,Cliente 24,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 3
2417,2024-10-04,Cliente 6,LA MOLINA,AUTO HONDA CIVIC 2014,1,25843.31,25843.31,Vendedor 8
2418,2024-10-04,Cliente 30,SURCO,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 3
2419,2024-10-04,Cliente 37,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 8
2420,2024-10-04,Cliente 42,SURCO,AMORTIGUADORES DELANTEROS,3,272.63,817.88,Vendedor 5
2421,2024-10-04,Cliente 11,LA MOLINA,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 3
2422,2024-10-04,Cliente 5,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 3
2423,2024-10-04,Cliente 16,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 8
2424,2024-10-05,Cliente 7,LA MOLINA,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 9
2425,2024-10-05,Cliente 39,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 2
2426,2024-10-05,Cliente 2,LA MOLINA,AMORTIGUADORES DELANTEROS,2,272.63,545.25,Vendedor 2
2427,2024-10-05,Cliente 9,SURCO,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 4
2428,2024-10-05,Cliente 10,LA MOLINA,"LLANTAS 18""",1,91.32,91.32,Vendedor 10
2429,2024-10-05,Cliente 7,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 9
2430,2024-10-06,Cliente 46,LA MOLINA,AUTO HONDA ODISSEY 2013,1,29842.55,29842.55,Vendedor 2
2431,2024-10-06,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 10
2432,2024-10-06,Cliente 20,SURCO,AMORTIGUADORES DELANTEROS,4,272.63,1090.51,Vendedor 6
2433,2024-10-06,Cliente 16,SURCO,AMORTIGUADORES POSTERIORES,4,129.18,516.73,Vendedor 1
2434,2024-10-06,Cliente 41,LA MOLINA,"LLANTAS 18""",3,91.32,273.96,Vendedor 9
2435,2024-10-06,Cliente 3,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 2
2436,2024-10-07,Cliente 7,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,129.19,387.56,Vendedor 9
2437,2024-10-07,Cliente 1,LA MOLINA,AMORTIGUADORES DELANTEROS,4,272.63,1090.51,Vendedor 4
2438,2024-10-07,Cliente 28,SURCO,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 7
2439,2024-10-07,Cliente 42,LA MOLINA,"LLANTAS 18""",1,91.32,91.32,Vendedor 5
2440,2024-10-07,Cliente 44,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 2
2441,2024-10-08,Cliente 8,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,129.19,258.37,Vendedor 4
2442,2024-10-08,Cliente 23,LA MOLINA,AMORTIGUADORES DELANTEROS,1,272.63,272.63,Vendedor 2
2443,2024-10-08,Cliente 8,LA MOLINA,AMORTIGUADORES POSTERIORES,5,129.18,645.91,Vendedor 6
2444,2024-10-08,Cliente 39,SURCO,"LLANTAS 18""",1,91.32,91.32,Vendedor 3
2445,2024-10-08,Cliente 34,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 6
2446,2024-10-09,Cliente 44,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,129.19,387.56,Vendedor 7
2447,2024-10-09,Cliente 40,LA MOLINA,AMORTIGUADORES DELANTEROS,2,272.63,545.25,Vendedor 5
2448,2024-10-09,Cliente 18,SURCO,AMORTIGUADORES POSTERIORES,3,129.18,387.55,Vendedor 8
2449,2024-10-09,Cliente 17,LA MOLINA,"LLANTAS 18""",2,91.32,182.64,Vendedor 2
2450,2024-10-09,Cliente 50,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 3
2451,2024-10-10,Cliente 10,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 7
2452,2024-10-10,Cliente 47,SURCO,AUTO HONDA FIT 2016,1,27382.04,27382.04,Vendedor 8
2453,2024-10-10,Cliente 8,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 10
2454,2024-10-10,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,129.19,258.37,Vendedor 2
2455,2024-10-10,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,1,272.63,272.63,Vendedor 7
2456,2024-10-10,Cliente 32,LA MOLINA,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 7
2457,2024-10-10,Cliente 39,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 6
2458,2024-10-10,Cliente 25,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 7
2459,2024-10-11,Cliente 35,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 9
2460,2024-10-11,Cliente 35,SURCO,AUTO HONDA FIT 2016,1,27382.04,27382.04,Vendedor 9
2461,2024-10-11,Cliente 25,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 2
2462,2024-10-11,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,129.19,387.56,Vendedor 10
2463,2024-10-11,Cliente 24,SURCO,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 1
2464,2024-10-11,Cliente 24,SURCO,"LLANTAS 18""",1,91.32,91.32,Vendedor 9
2465,2024-10-11,Cliente 8,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 1
2466,2024-10-12,Cliente 24,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 3
2467,2024-10-12,Cliente 30,SURCO,AUTO HONDA FIT 2016,1,27382.04,27382.04,Vendedor 3
2468,2024-10-12,Cliente 16,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 4
2469,2024-10-12,Cliente 45,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 3
2470,2024-10-12,Cliente 45,LA MOLINA,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 7
2471,2024-10-13,Cliente 4,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 2
2472,2024-10-13,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,129.19,258.37,Vendedor 10
2473,2024-10-13,Cliente 10,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 2
2474,2024-10-17,Cliente 8,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 3
2475,2024-10-17,Cliente 39,SURCO,AMORTIGUADORES DELANTEROS,1,272.63,272.63,Vendedor 3
2476,2024-10-17,Cliente 1,SURCO,AMORTIGUADORES POSTERIORES,5,129.18,645.91,Vendedor 7
2477,2024-10-17,Cliente 36,LA MOLINA,"LLANTAS 18""",4,91.32,365.28,Vendedor 5
2478,2024-10-17,Cliente 46,LA MOLINA,BATERÍA DE 18 PLACAS,3,90.31,270.92,Vendedor 4
2479,2024-10-18,Cliente 18,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,129.19,516.75,Vendedor 2
2480,2024-10-18,Cliente 9,LA MOLINA,AMORTIGUADORES DELANTEROS,5,272.63,1363.13,Vendedor 4
2481,2024-10-18,Cliente 15,SURCO,AMORTIGUADORES POSTERIORES,4,129.18,516.73,Vendedor 7
2482,2024-10-18,Cliente 45,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 8
2483,2024-10-18,Cliente 42,LA MOLINA,BATERÍA DE 18 PLACAS,2,90.31,180.61,Vendedor 7
2484,2024-10-19,Cliente 4,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,129.19,516.75,Vendedor 6
2485,2024-10-19,Cliente 13,LA MOLINA,AMORTIGUADORES DELANTEROS,5,272.63,1363.13,Vendedor 5
2486,2024-10-19,Cliente 5,SURCO,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 6
2487,2024-10-19,Cliente 2,LA MOLINA,"LLANTAS 18""",5,91.32,456.6,Vendedor 4
2488,2024-10-19,Cliente 35,SURCO,BATERÍA DE 18 PLACAS,2,90.31,180.61,Vendedor 2
2489,2024-10-20,Cliente 39,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 1
2490,2024-10-20,Cliente 36,SURCO,AMORTIGUADORES DELANTEROS,3,272.63,817.88,Vendedor 4
2491,2024-10-20,Cliente 18,LA MOLINA,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 2
2492,2024-10-20,Cliente 37,SURCO,"LLANTAS 18""",5,91.32,456.6,Vendedor 8
2493,2024-10-20,Cliente 21,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 2
2494,2024-10-21,Cliente 23,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 5
2495,2024-10-21,Cliente 21,SURCO,AMORTIGUADORES DELANTEROS,4,272.63,1090.51,Vendedor 7
2496,2024-10-21,Cliente 45,LA MOLINA,AMORTIGUADORES POSTERIORES,6,129.18,775.09,Vendedor 2
2497,2024-10-21,Cliente 48,LA MOLINA,"LLANTAS 18""",1,91.32,91.32,Vendedor 9
2498,2024-10-21,Cliente 2,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 10
2499,2024-10-22,Cliente 38,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,129.19,516.75,Vendedor 1
2500,2024-10-22,Cliente 10,SURCO,AMORTIGUADORES DELANTEROS,2,272.63,545.25,Vendedor 8
2501,2024-10-22,Cliente 46,LA MOLINA,AMORTIGUADORES POSTERIORES,2,129.18,258.36,Vendedor 4
2502,2024-10-22,Cliente 50,SURCO,"LLANTAS 18""",2,91.32,182.64,Vendedor 3
2503,2024-10-22,Cliente 9,SURCO,BATERÍA DE 18 PLACAS,1,90.31,90.31,Vendedor 6
2504,2024-10-23,Cliente 40,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,129.19,387.56,Vendedor 7
2505,2024-10-23,Cliente 14,LA MOLINA,AMORTIGUADORES POSTERIORES,1,129.18,129.18,Vendedor 10
2506,2024-10-23,Cliente 10,SURCO,"LLANTAS 18""",1,91.32,91.32,Vendedor 10
2507,2024-10-24,Cliente 10,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 5
2508,2024-10-25,Cliente 11,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,129.19,129.19,Vendedor 5
2509,2024-11-01,Cliente 40,SURCO,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 1
2510,2024-11-01,Cliente 45,SURCO,AUTO HONDA CIVIC 2014,1,30833.03,30833.03,Vendedor 9
2511,2024-11-01,Cliente 10,SURCO,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 2
2512,2024-11-01,Cliente 25,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 3
2513,2024-11-01,Cliente 15,SURCO,FILTRO DE COMBUSTIBLE,1,102.64,102.64,Vendedor 7
2514,2024-11-02,Cliente 30,LA MOLINA,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 8
2515,2024-11-02,Cliente 7,LA MOLINA,AUTO HONDA CIVIC 2014,1,30833.03,30833.03,Vendedor 2
2516,2024-11-02,Cliente 47,SURCO,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 2
2517,2024-11-02,Cliente 13,LA MOLINA,FILTRO DE COMBUSTIBLE,1,102.64,102.64,Vendedor 7
2518,2024-11-03,Cliente 39,LA MOLINA,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 8
2519,2024-11-03,Cliente 45,SURCO,AUTO HONDA CIVIC 2014,1,30833.03,30833.03,Vendedor 8
2520,2024-11-03,Cliente 18,SURCO,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 8
2521,2024-11-03,Cliente 31,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,101.39,101.39,Vendedor 3
2522,2024-11-03,Cliente 37,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 1
2523,2024-11-03,Cliente 4,LA MOLINA,AMORTIGUADORES POSTERIORES,3,84.36,253.07,Vendedor 6
2524,2024-11-03,Cliente 14,LA MOLINA,"LLANTAS 18""",2,72.58,145.15,Vendedor 1
2525,2024-11-03,Cliente 2,SURCO,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 7
2526,2024-11-04,Cliente 17,LA MOLINA,AUTO HONDA ACCORD 2014,1,28333.79,28333.79,Vendedor 3
2527,2024-11-04,Cliente 10,SURCO,AUTO HONDA CIVIC 2014,1,30833.03,30833.03,Vendedor 2
2528,2024-11-04,Cliente 26,LA MOLINA,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 2
2529,2024-11-04,Cliente 27,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 9
2530,2024-11-04,Cliente 12,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 1
2531,2024-11-04,Cliente 22,LA MOLINA,AMORTIGUADORES POSTERIORES,1,84.36,84.36,Vendedor 5
2532,2024-11-04,Cliente 23,SURCO,"LLANTAS 18""",1,72.58,72.58,Vendedor 7
2533,2024-11-04,Cliente 31,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 9
2534,2024-11-05,Cliente 45,LA MOLINA,AUTO HONDA CIVIC 2014,1,30833.03,30833.03,Vendedor 7
2535,2024-11-05,Cliente 45,LA MOLINA,AUTO HONDA CRV 2014,1,23157.79,23157.79,Vendedor 10
2536,2024-11-05,Cliente 36,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 10
2537,2024-11-05,Cliente 47,SURCO,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 10
2538,2024-11-05,Cliente 21,SURCO,AMORTIGUADORES POSTERIORES,3,84.36,253.07,Vendedor 6
2539,2024-11-05,Cliente 30,SURCO,"LLANTAS 18""",1,72.58,72.58,Vendedor 3
2540,2024-11-05,Cliente 21,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 2
2541,2024-11-06,Cliente 17,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,101.39,304.17,Vendedor 9
2542,2024-11-06,Cliente 9,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 8
2543,2024-11-06,Cliente 3,SURCO,AMORTIGUADORES POSTERIORES,3,84.36,253.07,Vendedor 4
2544,2024-11-06,Cliente 27,SURCO,"LLANTAS 18""",3,72.58,217.73,Vendedor 9
2545,2024-11-06,Cliente 39,SURCO,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 7
2546,2024-11-07,Cliente 14,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,101.39,101.39,Vendedor 4
2547,2024-11-07,Cliente 24,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 1
2548,2024-11-07,Cliente 33,LA MOLINA,AMORTIGUADORES POSTERIORES,2,84.36,168.71,Vendedor 2
2549,2024-11-07,Cliente 42,LA MOLINA,"LLANTAS 18""",3,72.58,217.73,Vendedor 8
2550,2024-11-07,Cliente 27,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 6
2551,2024-11-08,Cliente 34,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 6
2552,2024-11-08,Cliente 30,SURCO,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 7
2553,2024-11-08,Cliente 36,SURCO,AMORTIGUADORES POSTERIORES,2,84.36,168.71,Vendedor 10
2554,2024-11-08,Cliente 25,LA MOLINA,"LLANTAS 18""",1,72.58,72.58,Vendedor 5
2555,2024-11-08,Cliente 41,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 5
2556,2024-11-09,Cliente 6,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 2
2557,2024-11-09,Cliente 42,SURCO,AUTO HONDA FIT 2016,1,16936.08,16936.08,Vendedor 1
2558,2024-11-09,Cliente 7,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 8
2559,2024-11-09,Cliente 41,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,101.39,304.17,Vendedor 8
2560,2024-11-09,Cliente 43,SURCO,AMORTIGUADORES DELANTEROS,3,265.31,795.92,Vendedor 5
2561,2024-11-09,Cliente 15,SURCO,AMORTIGUADORES POSTERIORES,2,84.36,168.71,Vendedor 8
2562,2024-11-09,Cliente 13,SURCO,"LLANTAS 18""",4,72.58,290.3,Vendedor 8
2563,2024-11-09,Cliente 23,SURCO,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 8
2564,2024-11-10,Cliente 42,SURCO,AUTO HONDA PILOT 2013,1,20241.99,20241.99,Vendedor 7
2565,2024-11-10,Cliente 24,SURCO,AUTO HONDA FIT 2016,1,16936.08,16936.08,Vendedor 4
2566,2024-11-10,Cliente 18,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 5
2567,2024-11-10,Cliente 44,LA MOLINA,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 4
2568,2024-11-10,Cliente 3,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 1
2569,2024-11-10,Cliente 24,LA MOLINA,AMORTIGUADORES POSTERIORES,1,84.36,84.36,Vendedor 9
2570,2024-11-10,Cliente 11,LA MOLINA,"LLANTAS 18""",3,72.58,217.73,Vendedor 10
2571,2024-11-10,Cliente 16,LA MOLINA,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 9
2572,2024-11-11,Cliente 13,SURCO,AUTO HONDA FIT 2016,1,16936.08,16936.08,Vendedor 10
2573,2024-11-11,Cliente 4,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 10
2574,2024-11-11,Cliente 41,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 7
2575,2024-11-11,Cliente 26,SURCO,AMORTIGUADORES DELANTEROS,3,265.31,795.92,Vendedor 6
2576,2024-11-11,Cliente 28,LA MOLINA,AMORTIGUADORES POSTERIORES,3,84.36,253.07,Vendedor 4
2577,2024-11-11,Cliente 33,SURCO,"LLANTAS 18""",1,72.58,72.58,Vendedor 2
2578,2024-11-11,Cliente 49,SURCO,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 5
2579,2024-11-12,Cliente 21,SURCO,AUTO HONDA FIT 2016,1,16936.08,16936.08,Vendedor 4
2580,2024-11-12,Cliente 6,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 1
2581,2024-11-12,Cliente 41,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,2,101.39,202.78,Vendedor 10
2582,2024-11-12,Cliente 40,SURCO,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 9
2583,2024-11-12,Cliente 48,LA MOLINA,"LLANTAS 18""",1,72.58,72.58,Vendedor 3
2584,2024-11-12,Cliente 12,SURCO,BATERÍA DE 18 PLACAS,1,140.07,140.07,Vendedor 4
2585,2024-11-13,Cliente 20,SURCO,AUTO HONDA CITY 2016,1,24028.66,24028.66,Vendedor 4
2586,2024-11-13,Cliente 50,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 5
2587,2024-11-14,Cliente 41,SURCO,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 10
2588,2024-11-15,Cliente 10,LA MOLINA,AMORTIGUADORES DELANTEROS,1,265.31,265.31,Vendedor 5
2589,2024-11-16,Cliente 14,LA MOLINA,AMORTIGUADORES DELANTEROS,2,265.31,530.62,Vendedor 7
2590,2024-11-17,Cliente 32,SURCO,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,101.39,405.56,Vendedor 2
2591,2024-11-17,Cliente 44,SURCO,FILTRO DE COMBUSTIBLE,1,102.64,102.64,Vendedor 7
2592,2024-11-17,Cliente 41,LA MOLINA,AMORTIGUADORES DELANTEROS,4,265.31,1061.23,Vendedor 8
